OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,Has_Coupon,Order_Month,Avg_Item_Cart_Price,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200154,2023-07-20,C73587,Phone,4,408.21,727 Main St,TRK13955543,9,,1632.84,0,7,181.42646508170546,True,False,False,False,False,True,False,False,False,False,True,False
ORD200155,2023-02-27,C62740,Phone,1,424.4,446 Main St,TRK20706408,6,WINTER15,424.4,1,2,70.73321544464093,False,False,False,True,False,False,False,True,False,False,False,True
ORD200156,2024-11-08,C58808,Chair,2,269.83,651 Main St,TRK24451893,4,SAVE10,539.66,1,11,134.91466271334323,False,False,False,True,True,False,False,False,False,False,False,False
ORD200157,2025-02-21,C50422,Monitor,2,564.58,636 Main St,TRK71227815,4,WINTER15,1129.16,1,2,282.28929427676434,False,False,False,True,False,False,True,False,True,False,False,False
ORD200158,2024-05-16,C23334,Tablet,1,331.06,737 Main St,TRK46335144,5,WINTER15,331.06,1,5,66.21186757626485,True,False,False,False,False,True,False,False,False,False,True,False
ORD200159,2023-10-31,C48965,Printer,1,299.35,819 Main St,TRK50921780,5,WINTER15,299.35,1,10,59.86988026023949,True,False,False,False,False,False,False,False,False,False,False,False
ORD200160,2023-02-17,C38669,Monitor,4,101.32,240 Main St,TRK81738254,7,,405.28,0,2,57.89706014705693,False,False,False,False,False,True,False,False,False,False,False,True
ORD200161,2024-03-29,C35091,Monitor,1,211.14,513 Main St,TRK53784452,1,SAVE10,211.14,1,3,211.13788862111377,True,False,False,False,False,False,False,False,True,False,False,False
ORD200162,2023-07-27,C82313,Chair,3,65.86,917 Main St,TRK79854624,8,WINTER15,197.58,1,7,24.697469128163593,False,False,False,True,False,True,False,False,False,True,False,False
ORD200163,2025-06-24,C99589,Tablet,1,641.39,277 Main St,TRK16695001,1,,641.39,0,6,641.3835861641383,False,False,False,True,False,False,False,False,False,False,False,True
ORD200164,2023-12-28,C70566,Desk,5,536.58,667 Main St,TRK49673411,5,SAVE10,2682.9,1,12,536.5789268421464,False,False,True,False,False,True,False,False,False,True,False,False
ORD200165,2024-09-14,C60355,Monitor,2,500.29,226 Main St,TRK30155194,7,WINTER15,1000.58,1,9,142.93979580029173,False,False,False,True,False,False,True,False,False,True,False,False
ORD200166,2025-03-04,C28889,Chair,3,86.29,565 Main St,TRK23791726,6,WINTER15,258.87,1,3,43.14492809178652,False,False,False,False,True,False,False,False,False,False,True,False
ORD200167,2023-05-27,C88304,Chair,2,384.14,219 Main St,TRK44268941,2,WINTER15,768.28,1,5,384.1380793096034,False,False,False,True,False,False,True,False,False,False,False,False
ORD200168,2025-01-04,C49517,Printer,1,594.96,878 Main St,TRK78551375,6,,594.96,0,1,99.15983473360879,False,False,False,False,False,False,True,False,True,False,False,False
ORD200169,2024-04-07,C35785,Printer,1,427.82,732 Main St,TRK78923089,2,WINTER15,427.82,1,4,213.9089304553477,False,False,False,True,True,False,False,False,False,False,False,False
ORD200170,2025-04-04,C80223,Desk,4,662.94,535 Main St,TRK68632951,8,SAVE10,2651.76,1,4,331.46958566301794,False,False,False,False,False,False,False,False,False,False,True,False
ORD200171,2023-08-15,C20448,Tablet,2,148.22,336 Main St,TRK67379895,7,WINTER15,296.44,1,8,42.34851093069867,True,False,False,False,True,False,False,False,False,False,True,False
ORD200172,2025-04-06,C34134,Printer,1,254.12,365 Main St,TRK43074303,1,WINTER15,254.12,1,4,254.11745882541175,False,False,False,True,True,False,False,False,False,False,False,False
ORD200173,2024-03-24,C95901,Phone,3,664.46,806 Main St,TRK56989066,4,FREESHIP,1993.38,1,3,498.34375414061475,False,False,False,True,True,False,False,False,False,True,False,False
ORD200174,2024-04-16,C51145,Printer,4,600.81,790 Main St,TRK59154274,9,SAVE10,2403.24,1,4,267.02636997070005,False,True,False,False,True,False,False,False,False,False,False,False
ORD200175,2025-02-08,C78170,Chair,5,68.34,332 Main St,TRK71410605,6,WINTER15,341.7,1,2,56.94990508349153,False,True,False,False,False,True,False,False,False,False,False,True
ORD200176,2025-06-28,C80151,Tablet,4,430.83,553 Main St,TRK88251529,8,WINTER15,1723.32,1,6,215.4147307315866,False,False,True,False,False,True,False,False,False,False,False,True
ORD200177,2023-08-05,C55632,Chair,5,431.69,354 Main St,TRK13003066,10,,2158.45,0,8,215.84478415521585,True,False,False,False,False,True,False,False,True,False,False,False
ORD200178,2024-04-11,C53070,Chair,4,512.06,283 Main St,TRK49791755,5,SAVE10,2048.24,1,4,409.64718070563856,False,False,False,True,True,False,False,False,False,True,False,False
ORD200179,2024-11-24,C27401,Laptop,3,539.91,500 Main St,TRK14332053,8,,1619.73,0,11,202.46599691750387,True,False,False,False,True,False,False,False,False,False,False,False
ORD200180,2023-03-18,C87216,Tablet,5,316.07,970 Main St,TRK18713727,10,,1580.35,0,3,158.03484196515802,False,False,False,False,False,False,True,False,False,True,False,False
ORD200181,2024-08-31,C38966,Printer,5,404.39,247 Main St,TRK17205146,10,,2021.95,0,8,202.1947978052022,False,False,False,True,False,False,False,True,False,False,False,True
ORD200182,2025-03-19,C16612,Desk,1,600.54,596 Main St,TRK96188223,4,WINTER15,600.54,1,3,150.13462466343836,False,True,False,False,False,True,False,False,False,True,False,False
ORD200183,2024-04-18,C39246,Monitor,5,186.28,258 Main St,TRK16658182,8,SAVE10,931.4,1,4,116.42485446893191,False,True,False,False,True,False,False,False,False,False,False,False
ORD200184,2024-04-04,C65180,Tablet,4,214.54,231 Main St,TRK39255469,7,,858.16,0,4,122.59411057984202,False,False,True,False,False,False,False,False,False,False,False,True
ORD200185,2025-02-02,C46877,Laptop,1,210.7,572 Main St,TRK96935978,2,WINTER15,210.7,1,2,105.34947325263373,False,False,False,True,False,False,False,True,False,False,False,True
ORD200186,2023-12-07,C30334,Phone,2,133.55,322 Main St,TRK66388885,7,FREESHIP,267.1,1,12,38.15708834701665,False,False,False,False,False,True,False,False,True,False,False,False
ORD200187,2023-02-08,C21227,Chair,1,590.87,689 Main St,TRK79129657,6,FREESHIP,590.87,1,2,98.47816920305134,False,False,True,False,False,False,True,False,False,False,False,True
ORD200188,2025-03-15,C97715,Chair,2,363.91,927 Main St,TRK19515949,2,FREESHIP,727.82,1,3,363.9081804590977,False,False,True,False,False,False,False,True,False,False,False,True
ORD200189,2023-07-05,C48939,Printer,5,429.45,597 Main St,TRK62786764,5,WINTER15,2147.25,1,7,429.4491411017178,False,False,True,False,False,False,False,False,False,False,False,False
ORD200190,2024-08-31,C35483,Printer,3,223.7,725 Main St,TRK79638203,3,SAVE10,671.1,1,8,223.6992543358189,False,False,False,False,False,False,True,False,False,False,False,False
ORD200191,2025-03-08,C51494,Laptop,2,488.87,505 Main St,TRK58520306,4,FREESHIP,977.74,1,3,244.43438891402775,False,False,False,True,False,False,False,False,False,True,False,False
ORD200192,2023-08-11,C58410,Desk,1,645.46,151 Main St,TRK19749672,5,SAVE10,645.46,1,8,129.0917418165164,False,False,True,False,False,False,False,False,False,True,False,False
ORD200193,2023-07-21,C11644,Printer,1,46.66,429 Main St,TRK81320339,6,,46.66,0,7,7.776653705577157,False,False,False,False,False,False,False,False,False,True,False,False
ORD200194,2024-06-08,C53501,Monitor,1,249.57,899 Main St,TRK90144892,3,FREESHIP,249.57,1,6,83.18972270092432,False,False,False,False,False,False,False,True,False,True,False,False
ORD200195,2024-04-22,C63619,Chair,3,619.21,801 Main St,TRK65385674,6,,1857.63,0,4,309.6044839925267,False,True,False,False,False,False,False,False,False,False,False,False
ORD200196,2025-01-24,C40882,Desk,4,217.13,719 Main St,TRK64165503,8,WINTER15,868.52,1,1,108.56486429391964,False,False,False,False,True,False,False,False,False,False,False,False
ORD200197,2023-08-27,C80135,Laptop,5,221.51,723 Main St,TRK95222269,5,WINTER15,1107.55,1,8,221.50955698088603,False,False,False,False,False,False,True,False,False,False,False,True
ORD200198,2024-06-11,C37594,Laptop,4,340.3,926 Main St,TRK94405162,8,SAVE10,1361.2,1,6,170.14978731276588,False,False,False,False,False,False,False,False,False,False,False,True
ORD200199,2025-01-23,C87524,Phone,1,625.0,358 Main St,TRK21114341,5,WINTER15,625.0,1,1,124.99975000050001,False,False,False,True,False,False,True,False,False,True,False,False
ORD200200,2025-06-07,C97681,Tablet,5,433.26,895 Main St,TRK37531040,9,SAVE10,2166.3,1,6,240.69973255585273,True,False,False,False,True,False,False,False,False,True,False,False
ORD200201,2023-06-18,C10126,Monitor,2,674.9,146 Main St,TRK75607531,4,SAVE10,1349.8,1,6,337.4491563771091,False,False,False,True,False,False,False,True,True,False,False,False
ORD200202,2025-02-06,C36938,Monitor,3,253.98,636 Main St,TRK52522904,3,FREESHIP,761.94,1,2,253.979153402822,True,False,False,False,False,False,False,False,False,False,False,False
ORD200203,2025-01-21,C99173,Printer,3,356.84,172 Main St,TRK89849342,5,SAVE10,1070.52,1,1,214.10357179285643,False,False,False,True,False,False,False,True,False,False,True,False
ORD200204,2023-09-05,C99775,Laptop,4,413.71,478 Main St,TRK21638425,9,FREESHIP,1654.84,1,9,183.87090681010355,False,False,True,False,False,False,False,False,True,False,False,False
ORD200205,2023-03-04,C19266,Desk,3,147.39,609 Main St,TRK58357269,3,,442.17,0,3,147.38950870163765,False,True,False,False,False,False,True,False,False,False,False,False
ORD200206,2024-04-16,C31072,Laptop,4,229.1,729 Main St,TRK77172975,8,WINTER15,916.4,1,4,114.54985681267898,False,False,True,False,False,False,True,False,False,False,False,False
ORD200207,2025-03-18,C54595,Phone,1,121.96,999 Main St,TRK44416659,3,,121.96,0,3,40.653197822673924,False,True,False,False,True,False,False,False,False,True,False,False
ORD200208,2024-10-08,C87777,Desk,2,408.32,597 Main St,TRK29003608,3,FREESHIP,816.64,1,10,272.2124259585801,False,False,False,True,False,False,False,True,True,False,False,False
ORD200209,2023-08-29,C35854,Tablet,5,187.97,706 Main St,TRK30615168,9,SAVE10,939.85,1,8,104.4276617470425,False,False,False,False,False,False,True,False,False,True,False,False
ORD200210,2024-12-05,C93821,Chair,3,358.48,513 Main St,TRK10658539,7,FREESHIP,1075.44,1,12,153.63406623704824,False,False,True,False,True,False,False,False,True,False,False,False
ORD200211,2025-01-03,C54390,Printer,3,193.58,185 Main St,TRK83853742,7,FREESHIP,580.74,1,1,82.96273862465911,False,False,True,False,False,True,False,False,False,False,False,False
ORD200212,2023-06-20,C53215,Monitor,1,265.38,367 Main St,TRK34751835,6,WINTER15,265.38,1,6,44.229926283456194,True,False,False,False,False,False,False,False,False,False,False,False
ORD200213,2023-04-20,C71122,Laptop,1,634.4,317 Main St,TRK54757882,6,SAVE10,634.4,1,4,105.73315711140482,False,False,False,False,False,False,False,False,False,False,False,False
ORD200214,2024-08-21,C29483,Desk,4,305.72,673 Main St,TRK89423603,5,,1222.88,0,8,244.57551084897835,False,False,False,True,True,False,False,False,True,False,False,False
ORD200215,2023-08-10,C26767,Printer,1,303.6,432 Main St,TRK24585307,5,FREESHIP,303.6,1,8,60.71987856024289,False,False,False,False,False,False,False,True,True,False,False,False
ORD200216,2025-04-15,C70492,Monitor,4,496.0,811 Main St,TRK84625405,8,WINTER15,1984.0,1,4,247.99969000038752,False,False,False,True,False,False,False,False,False,True,False,False
ORD200217,2024-05-20,C61549,Desk,4,321.51,908 Main St,TRK65596914,9,,1286.04,0,5,142.89317456313938,False,False,False,False,False,False,True,False,False,True,False,False
ORD200218,2023-04-28,C11665,Tablet,3,112.46,882 Main St,TRK10993930,6,SAVE10,337.38,1,4,56.229906283489534,False,False,True,False,False,False,False,True,False,False,True,False
ORD200219,2025-05-02,C48946,Laptop,5,61.97,457 Main St,TRK99387220,6,SAVE10,309.85,1,5,51.64158059736568,False,False,False,False,True,False,False,False,False,False,False,False
ORD200220,2023-07-18,C79506,Laptop,2,373.17,497 Main St,TRK95188748,6,SAVE10,746.34,1,7,124.38979268367888,True,False,False,False,False,True,False,False,False,False,False,True
ORD200221,2024-02-23,C93473,Tablet,5,639.37,552 Main St,TRK50003989,6,SAVE10,3196.85,1,2,532.8074453209244,False,True,False,False,False,True,False,False,False,True,False,False
ORD200222,2023-05-04,C43124,Chair,4,693.36,931 Main St,TRK17293348,8,,2773.44,0,5,346.6795666505417,False,False,False,True,False,False,False,True,False,False,True,False
ORD200223,2024-09-11,C22783,Phone,4,692.91,673 Main St,TRK55009149,9,SAVE10,2771.64,1,9,307.9596578226024,True,False,False,False,False,True,False,False,False,False,True,False
ORD200224,2023-09-23,C18567,Printer,4,91.46,507 Main St,TRK17554673,9,SAVE10,365.84,1,9,40.64884372350697,False,False,False,False,False,False,False,False,False,False,False,True
ORD200225,2024-03-13,C99879,Phone,3,273.96,692 Main St,TRK50246700,8,SAVE10,821.88,1,3,102.73487158141053,False,True,False,False,False,False,True,False,False,True,False,False
ORD200226,2025-06-27,C31501,Desk,3,588.05,242 Main St,TRK93063929,8,,1764.15,0,6,220.5184743519071,False,False,True,False,True,False,False,False,False,False,True,False
ORD200227,2023-11-02,C93220,Monitor,2,365.17,353 Main St,TRK89023251,4,FREESHIP,730.34,1,11,182.58454353864119,False,False,False,True,False,False,False,False,True,False,False,False
ORD200228,2023-05-17,C57867,Chair,4,385.92,579 Main St,TRK92055007,8,,1543.68,0,5,192.95975880030153,True,False,False,False,False,False,False,False,False,False,True,False
ORD200229,2025-03-28,C62622,Tablet,1,562.61,762 Main St,TRK70997648,3,WINTER15,562.61,1,3,187.53604154652817,True,False,False,False,True,False,False,False,True,False,False,False
ORD200230,2023-12-16,C94595,Desk,4,61.91,948 Main St,TRK24497305,6,WINTER15,247.64,1,12,41.27326454455909,False,False,True,False,True,False,False,False,False,False,False,False
ORD200231,2023-11-05,C30955,Phone,4,41.9,327 Main St,TRK46898848,9,FREESHIP,167.6,1,11,18.62220153088719,False,False,True,False,False,True,False,False,False,False,True,False
ORD200232,2023-05-19,C20731,Printer,4,444.44,610 Main St,TRK75568437,8,WINTER15,1777.76,1,5,222.21972222534723,False,True,False,False,False,False,False,False,False,True,False,False
ORD200233,2024-08-24,C30168,Phone,3,311.33,146 Main St,TRK73699939,3,WINTER15,933.99,1,8,311.32896223679256,False,False,False,False,False,False,False,False,False,False,True,False
ORD200234,2024-11-26,C79842,Printer,4,236.41,337 Main St,TRK26957950,7,SAVE10,945.64,1,11,135.09123558394919,False,True,False,False,False,True,False,False,False,True,False,False
ORD200235,2023-02-20,C32854,Desk,1,65.45,815 Main St,TRK30009218,2,WINTER15,65.45,1,2,32.72483637581812,False,False,False,False,False,True,False,False,False,True,False,False
ORD200236,2023-01-01,C14847,Monitor,1,318.81,562 Main St,TRK39663243,3,WINTER15,318.81,1,1,106.26964576784744,False,True,False,False,False,True,False,False,False,False,False,False
ORD200237,2024-03-14,C88645,Monitor,3,583.72,783 Main St,TRK74097570,5,FREESHIP,1751.16,1,3,350.23129953740096,True,False,False,False,False,False,False,True,True,False,False,False
ORD200238,2024-12-13,C66149,Desk,4,384.32,770 Main St,TRK76307307,6,WINTER15,1537.28,1,12,256.21290631182285,True,False,False,False,False,True,False,False,False,True,False,False
ORD200239,2024-12-11,C20256,Tablet,3,538.74,456 Main St,TRK71127943,6,FREESHIP,1616.22,1,12,269.36955105074827,False,False,False,True,False,False,False,True,False,False,False,False
ORD200240,2023-07-12,C14983,Tablet,1,17.24,255 Main St,TRK93444157,2,FREESHIP,17.24,1,7,8.619956900215497,False,False,False,True,False,True,False,False,False,False,True,False
ORD200241,2023-05-16,C20817,Chair,5,615.67,407 Main St,TRK44164590,6,SAVE10,3078.35,1,5,513.0574782375363,False,False,False,True,False,True,False,False,False,False,False,False
ORD200242,2023-05-09,C94921,Printer,2,219.1,134 Main St,TRK97794327,4,SAVE10,438.2,1,5,109.5497261256847,False,False,False,True,False,True,False,False,False,False,False,True
ORD200243,2025-05-09,C54725,Chair,2,144.66,506 Main St,TRK30601940,7,FREESHIP,289.32,1,5,41.331369526614964,False,False,False,True,False,False,False,False,False,True,False,False
ORD200244,2023-02-16,C98096,Desk,2,317.77,838 Main St,TRK51518631,4,WINTER15,635.54,1,2,158.88460278849303,False,True,False,False,False,False,False,False,True,False,False,False
ORD200245,2025-04-20,C12667,Laptop,1,223.3,306 Main St,TRK25390491,1,,223.3,0,4,223.29776702232977,False,False,False,True,False,False,True,False,True,False,False,False
ORD200246,2024-08-30,C55354,Desk,2,342.11,164 Main St,TRK15439493,2,WINTER15,684.22,1,8,342.1082894585527,False,False,True,False,False,False,False,True,False,False,True,False
ORD200247,2023-07-20,C14600,Printer,2,220.9,785 Main St,TRK84984764,4,,441.8,0,7,110.44972387569032,False,False,True,False,False,False,False,True,False,False,False,False
ORD200248,2023-07-02,C97187,Laptop,1,670.54,471 Main St,TRK62283713,6,FREESHIP,670.54,1,7,111.75648040586599,False,False,False,False,False,False,False,True,False,False,False,True
ORD200249,2024-02-07,C39106,Printer,1,546.19,245 Main St,TRK35464433,5,FREESHIP,546.19,1,2,109.23778152443697,False,False,False,False,False,True,False,False,False,False,False,True
ORD200250,2023-04-05,C93379,Desk,3,42.95,318 Main St,TRK67954150,8,SAVE10,128.85,1,4,16.106229867212665,False,False,True,False,False,False,True,False,False,False,False,False
ORD200251,2025-05-15,C93175,Monitor,4,14.69,814 Main St,TRK32995144,9,,58.76,0,5,6.528881634575962,False,False,False,False,False,False,False,False,False,False,False,False
ORD200252,2024-09-20,C19648,Phone,4,668.36,821 Main St,TRK51297879,5,FREESHIP,2673.44,1,9,534.6869306261387,False,False,True,False,False,False,False,False,True,False,False,False
ORD200253,2024-03-23,C14891,Chair,4,413.74,743 Main St,TRK79471534,7,FREESHIP,1654.96,1,3,236.42251939640087,False,False,True,False,False,False,True,False,False,False,True,False
ORD200254,2023-12-26,C10866,Monitor,3,263.19,770 Main St,TRK34809583,5,,789.57,0,12,157.9136841726317,False,False,False,True,True,False,False,False,False,False,True,False
